id,mssubclass,lotshape,landcontour,landslope,bldgtype,housestyle,overallqual,overallcond,lotfrontage,lotarea,garagearea,grlivarea,totalbsmtsf,saleprice,gentle_slope,moderate_slope,severe_slope,regular_shape,ordinal_lot_shape,mean_land_contour,lotfrontage_mean_norm,lotarea_mean_norm,garagearea_mean_norm,grlivarea_mean_norm,totalbsmtsf_mean_norm,saleprice_mean_norm,lotfrontage_standard,lotarea_standard,garagearea_standard,grlivarea_standard,totalbsmtsf_standard,saleprice_standard
462,2-STORY 1945 & OLDER,Regular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Good,Excellent,60,7200,576,1135,560,155000,1,0,0,0,0,0.99,-0.03441766564392686,-0.015503181108190335,0.07265152539753077,-0.07167741119633327,-0.08141234894513821,-0.035996661422595416,-0.4140106134094934,-0.3324192463121601,0.4820057451562008,-0.7242783430067957,-1.134246302526216,-0.3264005618413866
463,1-STORY 1946 & NEWER ALL STYLES,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Average,60,8281,360,864,864,62383,1,0,0,4,1,0.99,-0.03441766564392686,-0.010450480647791633,-0.07967569604111521,-0.1227324225000258,-0.031657848126807615,-0.16461352019221076,-0.4140106134094934,-0.22407923098462842,-0.5286075279355655,-1.2401736351504287,-0.4410608175421325,-1.4926369100357533
464,2-STORY 1945 & OLDER,Slightly irregular,Hillside - Significant slope from side to side,Moderate Slope,Single-family Detached,Two story,Above Average,Good,74,11988,240,1660,715,188700,0,1,0,4,1,0.64,0.01352753983552519,0.006876402429634808,-0.16430193017369632,0.027229898524842314,-0.05604410017263413,0.010802394264114763,0.1627229784602019,0.1474438373032161,-1.0900593463198802,0.2751498059799471,-0.7808129138007787,0.09795096038617593
465,1-STORY 1946 & NEWER ALL STYLES,Regular,Hillside - Significant slope from side to side,Moderate Slope,Single-family Detached,One story,Average,Average,60,8430,0,1040,1040,124000,0,1,0,0,0,0.64,-0.03441766564392686,-0.009754039973786632,-0.33355439843885853,-0.08957492438397456,-0.002852610810932,-0.07904623787031101,-0.4140106134094934,-0.20914614839091683,-2.2129629830885094,-0.9051272461567778,-0.03974290518292622,-0.716753594157542
467,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Good,Average,85,10628,526,1277,1277,167000,1,0,0,0,0,0.99,0.051198772712237516,0.0005196284924079506,0.03739059450895531,-0.044925338852701016,0.03593625989283232,-0.019332309249286153,0.6158708006435339,0.011141875374036577,0.2480674874960697,-0.453956824614191,0.5006681472553232,-0.1752961622351329
468,2-STORY 1945 & OLDER,Regular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Average,Good,79,9480,312,1644,728,146500,1,0,0,0,0,0.99,0.030650827506758068,-0.0048462365663688375,-0.11352618969414766,0.024215580514292203,-0.05391644059816604,-0.047800577545356146,0.3686992612708074,-0.10391301601912381,-0.7531882552892913,0.24469104334416064,-0.7511701134560645,-0.43343284489581635
469,1-STORY 1946 & NEWER ALL STYLES,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Very Good,Average,98,11428,866,1634,1626,250000,1,0,0,4,1,0.99,0.095719320657443,0.004258907279011985,0.27716492455126845,0.02233163175769838,0.09305573616124475,0.09592945994943625,1.151409135951108,0.09131950003825984,1.8388476395849611,0.2256543166967941,1.2964633257403402,0.869842601708122
470,2-STORY 1946 & NEWER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Above Average,Average,76,9291,506,1710,832,187000,1,0,0,4,1,0.99,0.02037685490401834,-0.0057296411797040404,0.023286222153525125,0.03664964230781142,-0.03689516400242136,0.008441611039562617,0.24511349158444407,-0.12285497984604656,0.15449218443201726,0.37033343921677975,-0.5140277106983518,0.07654450377528998
472,2-STORY 1946 & NEWER,Regular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Good,Above Average,92,11952,534,1969,808,190000,1,0,0,0,0,0.99,0.07517137545196355,0.006708134884237627,0.043032343451127386,0.08544391510359138,-0.040823150909131675,0.012607699082889933,0.9042375965783815,0.14383584419332607,0.28549760872169067,0.8633846593835729,-0.5687528805655163,0.11432060367685341
473,PUD - MULTILEVEL - INCL SPLIT LEV/FOYER,Regular,Near Flat/Level,Gentle slope,Townhouse End Unit,Split Level,Above Average,Average,35,3675,525,1072,547,148000,1,0,0,0,0,0.99,-0.12003410400009125,-0.03197937826166436,0.0366853758911838,-0.08354628836287434,-0.0835400085196063,-0.04571753352369248,-1.4438920274625209,-0.6857019049888938,0.24338872234286707,-0.8442097208852049,-1.1638891028709302,-0.4145447949450346
474,1-STORY 1946 & NEWER ALL STYLES,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Very Good,Average,110,14977,908,1976,1976,440000,1,0,0,4,1,0.99,0.13681521106840192,0.020847282796084127,0.3067841064976718,0.08676267923320705,0.15033887855077013,0.35978170269349957,1.6457522146965613,0.4470074874549203,2.0353557760194714,0.8767103680367294,2.094538719636489,3.2623289288071393
475,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Regular,Near Flat/Level,Gentle slope,Townhouse End Unit,One story,Very Good,Average,41,5330,499,1652,1494,251000,1,0,0,0,0,0.99,-0.0994861587946118,-0.024243745271877264,0.018349691829124562,0.02572273951956726,0.07145180817433805,0.09731815596387869,-1.1967204880897941,-0.519834443964782,0.1217408283595989,0.25992042466205384,0.9954748914709354,0.8824346350086432
476,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Above Average,80,8480,624,970,970,132500,1,0,0,0,0,0.99,0.03407548504100464,-0.00952033504962388,0.10650201905056321,-0.10276256568013131,-0.014309239288837074,-0.06724232174755028,0.40989451783292846,-0.20413504684940287,0.7065864725099267,-1.0383843326883435,-0.19935798396215598,-0.6097213111031123
477,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Moderate Slope,Single-family Detached,One story,Above Average,Average,75,13125,508,1493,1478,208900,0,1,0,0,0,0.99,0.016952197369771764,0.01219085240509579,0.024696659389068145,-0.004232045710274489,0.06883315023653118,0.03885405375585202,0.20391823502232298,0.26139628635724343,0.1638497147384225,-0.04276352903107398,0.9589914448928257,0.352310033056703
478,2-STORY 1946 & NEWER,Regular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Excellent,Average,105,13693,694,2643,2153,380000,1,0,0,0,0,0.99,0.11969192339716903,0.014845740343584655,0.15586732229456884,0.21242206129801489,0.17930778198775868,0.27645994182695327,1.4397759318859558,0.3183223998688419,1.0341000332341101,2.146460035416077,2.498136847406827,2.5068069307758707
479,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Very Good,Average,79,10637,826,1718,1705,297000,1,0,0,0,0,0.99,0.030650827506758068,0.000561695378757246,0.24895617984040805,0.03815680131308648,0.1059853597291662,0.16119817262823086,0.3686992612708074,0.012043873651509088,1.6516970334568564,0.38556282053467295,1.4766003432197565,1.4616681668326157
480,1-STORY 1945 & OLDER,Regular,Banked - Quick and significant rise from street grade to building,Gentle slope,Single-family Detached,One story,Below Average,Good,50,5925,672,1131,907,89471,1,0,0,0,0,0.75,-0.06866424098639262,-0.021462656674340514,0.14035251270359564,-0.0724309906989708,-0.02462020491895164,-0.12699652255299398,-0.8259631790307044,-0.4602023356207659,0.9311671998636525,-0.7318930336657423,-0.3430115548634628,-1.1515439119912365
481,1-STORY 1946 & NEWER ALL STYLES,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Excellent,Average,98,16033,772,1850,1833,326000,1,0,0,4,1,0.99,0.095719320657443,0.025783130794401452,0.21087437448074656,0.06302492490012492,0.1269346232316212,0.20147035704706157,1.151409135951108,0.552841952011695,1.3990437151839148,0.6368476122799112,1.7684679158446337,1.8268371325477288
482,1-STORY 1946 & NEWER ALL STYLES,Slightly irregular,Hillside - Significant slope from side to side,Gentle slope,Single-family Detached,One story,Excellent,Average,72,11846,874,1792,1792,374000,1,0,0,4,1,0.64,0.006678224767032039,0.006212680445012592,0.2828066734934405,0.05209802211188075,0.12022431226599108,0.2681277657402986,0.0803324653359597,0.1332123089253165,1.876277760810582,0.5264345977251853,1.6749790839882277,2.4312547309727437
483,2-STORY 1945 & OLDER,Regular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Good,Very Good,50,2500,164,1826,910,155000,1,0,0,0,0,0.99,-0.06866424098639262,-0.03747144397948903,-0.21789854512433102,0.05850344788429974,-0.02412920655561285,-0.035996661422595416,-0.8259631790307044,-0.8034627912144717,-1.4456454979632793,0.5911594683262315,-0.3361709086300672,-0.3264005618413866
484,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Regular,Near Flat/Level,Gentle slope,Townhouse Inside Unit,One story,Above Average,Average,32,4500,402,1216,1216,164000,1,0,0,0,0,0.99,-0.13030807660283097,-0.02812324701297895,-0.050056514094711825,-0.05641742626792332,0.025952626504943614,-0.02349839729261347,-1.567477797148884,-0.6030187295539136,-0.33209939150105544,-0.5700808571631268,0.36157500717628005,-0.2130722621366963
486,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Good,80,9600,264,1113,1113,147000,1,0,0,0,0,0.99,0.03407548504100464,-0.004285344748378233,-0.1473766833471801,-0.07582209846083968,0.009095016030311863,-0.047106229538134925,0.40989451783292846,-0.09188637231949032,-0.9777689826430173,-0.7661591416310022,0.1267128198296991,-0.42713682824555577
487,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Good,79,10289,515,1073,1073,156000,1,0,0,0,0,0.99,0.030650827506758068,-0.0010648908934155087,0.02963318971346871,-0.08335789348721495,0.0025483711857946776,-0.034607965408152974,0.3686992612708074,-0.02283339307742803,0.19660107081084086,-0.8423060482204683,0.035504203384424955,-0.31380852854086544
488,1-STORY 1946 & NEWER ALL STYLES,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Above Average,70,12243,487,1484,1484,175000,1,0,0,4,1,0.99,-0.0001710903014611113,0.008068297542864844,0.009887068415866453,-0.005927599591208928,0.06981514696320876,-0.008222741133746644,-0.0020580477882824874,0.17300045516493728,0.06559564652116745,-0.059896583013703854,0.9726727373596169,-0.07455989583096374
489,2 FAMILY CONVERSION - ALL STYLES AND AGES,Regular,Near Flat/Level,Gentle slope,Two-family Conversion; originally built as one-family dwelling,One and one-half story: 2nd level finished,Average,Below Average,60,10800,520,2414,954,160000,1,0,0,0,0,0.99,-0.03441766564392686,0.0013235734315278178,0.03315928280232625,0.16927963477201638,-0.016927897226643947,-0.029053181350383223,-0.4140106134094934,0.028380064676844577,0.21999489657685398,1.7105189951913835,-0.23584143054026566,-0.2634403953387809
490,PUD - MULTILEVEL - INCL SPLIT LEV/FOYER,Regular,Near Flat/Level,Gentle slope,Townhouse Inside Unit,Split Foyer,Below Average,Very Good,21,1526,286,630,630,86000,1,0,0,0,0,0.99,-0.16797930947954332,-0.04202401590217944,-0.1318618737562069,-0.16681682340432122,-0.06995572046723314,-0.13181668641912367,-2.020625619332216,-0.9010790492431636,-0.8748361492725596,-1.6856330386988054,-0.9746312237469863,-1.1952508595773454
492,1-1/2 STORY FINISHED ALL AGES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One and one-half story: 2nd level finished,Above Average,Good,79,9490,240,1578,806,133000,1,0,0,0,0,0.99,0.030650827506758068,-0.004799495581536287,-0.16430193017369632,0.011781518720772986,-0.04115048315135753,-0.06654797374032906,0.3686992612708074,-0.10291079571082101,-1.0900593463198802,0.11904864747154152,-0.57331331138778,-0.6034252944528518
493,2-STORY 1946 & NEWER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Above Average,Average,105,15578,429,1456,728,172785,1,0,0,4,1,0.99,0.11969192339716903,0.02365641598452041,-0.03101561141488108,-0.011202656109671624,-0.05391644059816604,-0.011298702805736647,1.4397759318859558,0.507240927983918,-0.20577273236458463,-0.11319941762633014,-0.7511701134560645,-0.10245124959161807
494,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Above Average,70,7931,308,1269,1269,155000,1,0,0,0,0,0.99,-0.0001710903014611113,-0.012086415116930899,-0.11634706416523369,-0.04643249785797607,0.034626930923928885,-0.035996661422595416,-0.0020580477882824874,-0.2591569417752261,-0.7719033159021019,-0.46918620593208427,0.4824264239662683,-0.3264005618413866
495,1-STORY 1945 & OLDER,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Very Good,50,5784,273,886,190,91300,1,0,0,0,0,0.99,-0.06866424098639262,-0.022121704560479474,-0.1410297157872365,-0.1185877352355194,-0.1419688137569222,-0.12445659754257875,-0.8259631790307044,-0.4743336419678353,-0.9356600962641937,-1.1982928365262224,-1.9779260046450018,-1.1285130830845833
496,1-STORY 1945 & OLDER,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Below Average,Average,60,7879,0,720,720,34900,1,0,0,0,0,0.99,-0.03441766564392686,-0.01232946823806016,-0.33355439843885853,-0.14986128459497683,-0.05522576956706948,-0.2027790527571323,-0.4140106134094934,-0.26436848737840063,-2.2129629830885094,-1.514302498872507,-0.7694118367451195,-1.8387037612339758
498,1-1/2 STORY FINISHED ALL AGES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One and one-half story: 2nd level finished,Good,Above Average,60,9120,240,1820,1026,184000,1,0,0,0,0,0.99,-0.03441766564392686,-0.006528912020340653,-0.16430193017369632,0.057373078630343445,-0.005143936506513015,0.004275522996235302,-0.4140106134094934,-0.13999294711802426,-1.0900593463198802,0.5797374323378116,-0.07166592093877218,0.03876840387372655
499,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Good,65,7800,288,899,864,130000,1,0,0,0,0,0.99,-0.017294377972693988,-0.012698722018237308,-0.13045143652066388,-0.11613860185194744,-0.031657848126807615,-0.07071406178365638,-0.20803433059888796,-0.27228602781399264,-0.8654786189661543,-1.173545091884646,-0.4410608175421325,-0.6412013943544151
500,1-STORY 1946 & NEWER ALL STYLES,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Good,70,7535,297,912,912,120000,1,0,0,4,1,0.99,-0.0001710903014611113,-0.013937358116299895,-0.12410446896072029,-0.11368946846837547,-0.02380187431338699,-0.08460102192808076,-0.0020580477882824874,-0.2988448659840166,-0.8233697325873307,-1.1487973472430695,-0.3316104778078035,-0.7671217273596266
501,2-STORY PUD - 1946 & NEWER,Regular,Near Flat/Level,Gentle slope,Townhouse Inside Unit,Two story,Above Average,Average,21,1890,264,1218,672,113000,1,0,0,0,0,0.99,-0.16797930947954332,-0.04032264405427461,-0.1473766833471801,-0.056040636516604556,-0.06308174338049011,-0.09432189402917783,-2.020625619332216,-0.864598230020942,-0.9777689826430173,-0.5662735118336536,-0.8788621764794484,-0.8552659604632746
502,2-STORY 1946 & NEWER,Regular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Good,Average,75,9803,603,1768,866,226700,1,0,0,0,0,0.99,0.016952197369771764,-0.0033365027562774594,0.09169242807736151,0.04757654509605558,-0.03133051588458175,0.06357284281292742,0.20391823502232298,-0.07154130006094367,0.6083324042926715,0.4807464537715056,-0.4365003867198688,0.5764482258059793
503,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Good,70,9170,461,1214,1214,140000,1,0,0,0,0,0.99,-0.0001710903014611113,-0.006295207096177901,-0.008448615646192786,-0.05679421601924208,0.025625294262717754,-0.05682710163923199,-0.0020580477882824874,-0.13498184557651033,-0.056052247462100725,-0.5738882024926002,0.35701457635401634,-0.5152810613492037
504,1-STORY 1946 & NEWER ALL STYLES,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Good,Very Good,100,15602,484,1801,1501,289000,1,0,0,4,1,0.99,0.10256863572593615,0.02376859434811853,0.007771412562551925,0.05379357599281519,0.07259747102212856,0.15008860451269135,1.2337996490753502,0.5096462567238447,0.05155935106155958,0.5435676517078152,1.0114363993488584,1.3609319004284466
505,2-STORY PUD - 1946 & NEWER,Regular,Near Flat/Level,Gentle slope,Townhouse End Unit,Two story,Above Average,Average,24,2308,440,1322,855,147000,1,0,0,0,0,0.99,-0.15770533687680358,-0.038368870888274,-0.023258206619394477,-0.03644756944802882,-0.03313084321682398,-0.047106229538134925,-1.8970398496458527,-0.8227054211338853,-0.1543063156793558,-0.36829155470104163,-0.46158275624231915,-0.42713682824555577
506,DUPLEX - ALL STYLES AND AGES,Regular,Near Flat/Level,Gentle slope,Duplex,Two story,Average,Average,60,7596,400,1960,960,124500,1,0,0,0,0,0.99,-0.03441766564392686,-0.013652238108821338,-0.05146695133025485,0.08374836122265694,-0.01594590049996637,-0.07835188986308979,-0.4140106134094934,-0.2927313221033696,-0.3414569218074607,0.846251605400943,-0.2221601380734745,-0.7104575775072814
507,2-STORY 1946 & NEWER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Very Good,Average,80,9554,471,1911,777,215000,1,0,0,4,1,0.99,0.03407548504100464,-0.004500353278607964,-0.001396429468477694,0.07451701231534721,-0.04589680066363249,0.0473250994439509,0.40989451783292846,-0.09649658573768315,-0.009264595930074507,0.7529716448288469,-0.6394395583106037,0.429121436189882
508,1-STORY 1946 & NEWER ALL STYLES,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Above Average,Average,75,7862,676,1218,1218,208300,1,0,0,4,1,0.99,0.016952197369771764,-0.012408927912275497,0.1431733871746817,-0.056040636516604556,0.02627995874716947,0.03802083614718656,0.20391823502232298,-0.2660722619025154,0.949882260476463,-0.5662735118336536,0.36613543799854376,0.34475481307639033
509,2-STORY 1945 & OLDER,Regular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Good,Excellent,60,9600,360,1378,689,161000,1,0,0,0,0,0.99,-0.03441766564392686,-0.004285344748378233,-0.07967569604111521,-0.025897456411103425,-0.0602994193215703,-0.027664485335940785,-0.4140106134094934,-0.09188637231949032,-0.5286075279355655,-0.2616858854757891,-0.8400985144902069,-0.2508483620382597
510,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Above Average,80,9600,270,1041,1041,124500,1,0,0,0,0,0.99,0.03407548504100464,-0.004285344748378233,-0.14314537164055105,-0.08938652950831519,-0.0026889446898190703,-0.07835188986308979,0.40989451783292846,-0.09188637231949032,-0.9496963917238015,-0.9032235734920412,-0.037462689771794365,-0.7104575775072814
511,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Good,75,14559,288,1363,1008,164900,1,0,0,0,0,0.99,0.016952197369771764,0.018893509630083523,-0.13045143652066388,-0.028723379545994156,-0.008089926686545748,-0.022248570879615275,0.20391823502232298,0.40511467856786365,-0.8654786189661543,-0.29024097544683886,-0.11270979833914554,-0.20173943216622728
512,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Slightly irregular,Near Flat/Level,Gentle slope,Townhouse End Unit,One story,Good,Average,40,6792,474,1368,1368,202665,1,0,0,4,1,0.99,-0.10291081632885837,-0.017410213289358392,0.0007192263848368336,-0.027781405167697247,0.05082987691410892,0.030195534105803418,-1.2379157446519153,-0.37330983489091396,0.004771699529533359,-0.28072261212315563,0.7081677496683219,0.2737987054279537
513,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Average,70,9100,624,864,864,129900,1,0,0,0,0,0.99,-0.0001710903014611113,-0.0066223939900057534,0.10650201905056321,-0.1227324225000258,-0.031657848126807615,-0.07085293138510063,-0.0020580477882824874,-0.14199738773462986,0.7065864725099267,-1.2401736351504287,-0.4410608175421325,-0.6424605976844673
514,1-STORY 1946 & NEWER ALL STYLES,Regular,Banked - Quick and significant rise from street grade to building,Gentle slope,Single-family Detached,One story,Above Average,Average,71,9187,484,1080,1084,134000,1,0,0,0,0,0.75,0.003253567232785464,-0.006215747421962565,0.007771412562551925,-0.08203912935759929,0.004348698518036903,-0.06515927772588663,0.039137208773838604,-0.13327807105239559,0.05155935106155958,-0.8289803395673117,0.060586572906875344,-0.5908332611523306
515,1-1/2 STORY - UNFINISHED ALL AGES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One and one-half story: 2nd level unfinished,Average,Average,55,10594,200,789,768,96500,1,0,0,0,0,0.99,-0.05154095331515974,0.00036070914397727923,-0.19251067488455667,-0.13686203817447945,-0.04736979575364886,-0.11723537826747807,-0.619986896220099,0.007734326325807088,-1.277209952447985,-1.3829490850056776,-0.6599614970107904,-1.0630345099218734
516,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Very Excellent,Average,94,12220,900,2020,2006,402861,1,0,0,0,0,0.99,0.0820206905204567,0.007960793277749978,0.30114235755549973,0.09505205376221985,0.155248862184158,0.30820692141312184,0.9866281097026237,0.17069534845584086,1.9979256547938502,0.9604719652851421,2.1629451819704446,2.7946734040590844
518,2-STORY 1946 & NEWER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Good,Average,79,10208,889,2344,1264,265000,1,0,0,4,1,0.99,0.030650827506758068,-0.001443492870559167,0.29338495276001314,0.15609199347585964,0.03380860031836424,0.11675990016607282,0.3686992612708074,-0.030951377574680635,1.9464592381086214,1.5772619086598176,0.47102534691060904,1.0587231012159393
520,2-STORY 1945 & OLDER,Regular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Good,Excellent,53,10918,282,2080,1276,234000,1,0,0,0,0,0.99,-0.05839026838365289,0.0018751170525519128,-0.13468274822729293,0.10635574630178278,0.03577259377171939,0.07371032371835723,-0.7023774093443411,0.04020626431481751,-0.8935512098853701,1.0746923251693412,0.4983879318441913,0.6683700688997837
521,2 FAMILY CONVERSION - ALL STYLES AND AGES,Regular,Near Flat/Level,Gentle slope,Two-family Conversion; originally built as one-family dwelling,Two story,Below Average,Good,60,10800,0,1294,0,106250,1,0,0,0,0,0.99,-0.03441766564392686,0.0013235734315278178,-0.33355439843885853,-0.04172262596649152,-0.1730653767683788,-0.1036955921266643,-0.4140106134094934,0.028380064676844577,-2.2129629830885094,-0.42159438931366794,-2.4111669327600542,-0.9402621852417924
522,1-STORY 1946 & NEWER ALL STYLES,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Above Average,Above Average,90,11988,336,1244,1244,150000,1,0,0,4,1,0.99,0.0683220603834704,0.006876402429634808,-0.09660094286763143,-0.051142369749460626,0.030535277896105644,-0.042940141494807606,0.8218470834541394,0.1474438373032161,-0.6408978916124285,-0.5167780225505005,0.42542103868797193,-0.3893607283439923
523,1-1/2 STORY FINISHED ALL AGES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One and one-half story: 2nd level finished,Above Average,Good,50,5000,420,1664,1004,159000,1,0,0,0,0,0.99,-0.06866424098639262,-0.025786197771351427,-0.03736257897482466,0.027983478027479844,-0.008744591170997467,-0.030441877364825662,-0.8259631790307044,-0.552907714138774,-0.24788161874340822,0.2827644966388937,-0.12183065998367296,-0.27603242863930205
524,2-STORY 1946 & NEWER,Slightly irregular,Banked - Quick and significant rise from street grade to building,Gentle slope,Single-family Detached,Two story,Very Excellent,Average,130,40094,884,4676,3138,184750,1,0,0,4,1,0.75,0.20530836175333342,0.13824661440000102,0.2898588596711556,0.5954288435135386,0.34051891128399436,0.005317045007067131,2.469657345938983,2.96428423581904,1.9230654123426083,6.016626562825692,4.744149027371703,0.04821242884911741
525,2-STORY 1946 & NEWER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Good,Average,95,11787,834,2398,1379,315750,1,0,0,4,1,0.99,0.08544534805470327,0.005936908634500544,0.25459792878258014,0.16626531676146628,0.05263020424635114,0.18723622289902658,1.027823366264745,0.12729920910633002,1.689127154682477,1.680060232555597,0.7332501191907722,1.697768791217387
526,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Good,Average,62,7500,453,1266,1257,176000,1,0,0,0,0,0.99,-0.027568350575433713,-0.014100951563213822,-0.01409036458836486,-0.046997682484954215,0.03266293747057373,-0.006834045119304207,-0.33162010028525124,-0.30235263706307636,-0.0934823686877217,-0.47489722392629424,0.45506383903268605,-0.0619678625304426
527,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Good,70,13300,252,928,928,132000,1,0,0,0,0,0.99,-0.0001710903014611113,0.013008819639665423,-0.1558393067604382,-0.11067515045782536,-0.021183216375580117,-0.0679366697547715,-0.0020580477882824874,0.27893514175254225,-1.0339141644814487,-1.1183385846072829,-0.29512703122969386,-0.6160173277533729
528,2-STORY 1946 & NEWER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Excellent,Average,67,14948,858,2713,1452,446261,1,0,0,4,1,0.99,-0.010445062904200837,0.020711733940069733,0.27152317560909633,0.22560970259417162,0.064577831087595,0.3684763284399237,-0.12564381747464576,0.4441010485608422,1.8014175183593402,2.279717121947643,0.8997058442033975,3.341167649301702
529,1-STORY 1945 & OLDER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Below Average,Good,58,9098,0,605,528,86000,1,0,0,4,1,0.99,-0.041266980712420014,-0.0066317421869722636,-0.33355439843885853,-0.17152669529580578,-0.08664966482075197,-0.13181668641912367,-0.49640112653373564,-0.14219783179629042,-2.2129629830885094,-1.7332248553172218,-1.2072131956824355,-1.1952508595773454
532,2-STORY 1945 & OLDER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Above Average,Very Good,60,6155,502,1362,611,128000,1,0,0,4,1,0.99,-0.03441766564392686,-0.020387614023191853,0.02046534768243909,-0.02891177442165354,-0.0730653767683788,-0.07349145381254125,-0.4140106134094934,-0.43715126852980174,0.13577712381920679,-0.29214464811157553,-1.0179553165584916,-0.6663854609554575
533,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Good,60,7200,392,827,0,107500,1,0,0,0,0,0.99,-0.03441766564392686,-0.015503181108190335,-0.05710870027242692,-0.12970303289942295,-0.1730653767683788,-0.10195972210861125,-0.4140106134094934,-0.3324192463121601,-0.3788870430330816,-1.310609523745685,-2.4111669327600542,-0.9245221436161409
534,1-STORY 1946 & NEWER ALL STYLES,Regular,Depression,Moderate Slope,Single-family Detached,One story,Very Poor,Fair,50,5000,0,334,0,39300,0,1,0,0,0,0.25,-0.06866424098639262,-0.025786197771351427,-0.33355439843885853,-0.2225817065994983,-0.1730653767683788,-0.19666879029358555,-0.8259631790307044,-0.552907714138774,-2.2129629830885094,-2.2491201474608546,-2.4111669327600542,-1.7832988147116828
535,2-STORY 1946 & NEWER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Very Good,Average,74,9056,403,1414,707,178000,1,0,0,4,1,0.99,0.01352753983552519,-0.006828054323268976,-0.04935129547694032,-0.019115240887365673,-0.057353429141537564,-0.0040566530904193295,0.1627229784602019,-0.14640715709116214,-0.3274206263478528,-0.19315366954526958,-0.7990546370898335,-0.03678379592940031
